img_id,title,img_name
5,мое лицо когда в команде червячок,a_106977909_orig_.jpg
5,мое лицо когда на выходные оставили задание,a_106977909_orig_.jpg
5,ну почему рудской такой красивый,a_106977909_orig_.jpg
5, читает текст и молчит!!!,a_106977909_orig_.jpg
5,зачем нужно было делать этот ебаный вайп,a_106977909_orig_.jpg
5,когда шавуха подорожала на 15 рублей,a_106977909_orig_.jpg
5,когда твои друзья купили колу и не поделились с тобой,a_106977909_orig_.jpg
5,закинул 100 р где мои кредиты?,a_106977909_orig_.jpg
5,посидеть как аутист слева или попросить божьей благодати справа,a_106977909_orig_.jpg
5,ты чо бля? ,a_106977909_orig_.jpg
4,годные мемчики есть? ,ni-hu-ya_112956489_orig_.jpg
4,когда говорят что ты не кыргыз ,ni-hu-ya_112956489_orig_.jpg
4,общение с николаем? ,ni-hu-ya_112956489_orig_.jpg
4,я люблю делать ,ni-hu-ya_112956489_orig_.jpg
4,когда говоришь что ты збс дизайнер а на деле,ni-hu-ya_112956489_orig_.jpg
4,химия? ,ni-hu-ya_112956489_orig_.jpg
4,"когда спрашивают, как отдохнула ",ni-hu-ya_112956489_orig_.jpg
4,что с рукой? ,ni-hu-ya_112956489_orig_.jpg
4,когда денег ,ni-hu-ya_112956489_orig_.jpg
4,я стану отличником ,ni-hu-ya_112956489_orig_.jpg
4,по жизьни у меня ,ni-hu-ya_112956489_orig_.jpg
4,леха перестал штамповать хуевые мемы ,ni-hu-ya_112956489_orig_.jpg
4,мама: пошли в магазин за лифчиком тебе... я: ,ni-hu-ya_112956489_orig_.jpg
4,мама: поли в магазин за лифчиком тебе... я: ,ni-hu-ya_112956489_orig_.jpg
4,когда гарик просит не обижаться,ni-hu-ya_112956489_orig_.jpg
4,"какое слово ты сегодня выучил, малыш? ",ni-hu-ya_112956489_orig_.jpg
2, когда говорят что забыли закрыть игру,lapsha-na-ushah_115111151_orig_.jpg
2,когда пытаешься наебать кыргыза ,lapsha-na-ushah_115111151_orig_.jpg
2,когда славик слушает водятла по претензии,lapsha-na-ushah_115111151_orig_.jpg
2,когда bloodlads обещают ходить на капты без бп и чарки,lapsha-na-ushah_115111151_orig_.jpg
2,когда тебе чтото обещают ,lapsha-na-ushah_115111151_orig_.jpg
2,когда говорят что у тебя много баллов,lapsha-na-ushah_115111151_orig_.jpg
2,когда говорят что у хаффов много баллов,lapsha-na-ushah_115111151_orig_.jpg
2,говорите лапшу на уши вешают? ...,lapsha-na-ushah_115111151_orig_.jpg
2,когда говорят что вова крутой,lapsha-na-ushah_115111151_orig_.jpg
2,когда зашел в гик паблик и читаешь факты о marvel и dc,lapsha-na-ushah_115111151_orig_.jpg
2,когда открыл обсуждение ватриуме 18+,lapsha-na-ushah_115111151_orig_.jpg
2,когда зашел ватриуме 18+,lapsha-na-ushah_115111151_orig_.jpg
3,когда ты кому-то должен ,695_113395783_orig_.jpg
3,когда меня спрашивают почему я не хожу на фильмы marvel,695_113395783_orig_.jpg
3,когда жена просит денег а у тебя нету денег,695_113395783_orig_.jpg
3,когда друзья зовут гулять а у тебя нет стипухи,695_113395783_orig_.jpg
5,тычо охуел? ,a_106977909_orig_.jpg
5,"когда долго ждешь фильм, а его переносят.",a_106977909_orig_.jpg
2,когда девушка говорит что дождалась тебя из армии,lapsha-na-ushah_115111151_orig_.jpg
2,лиза лапшу на уши не вешай,lapsha-na-ushah_115111151_orig_.jpg
2,вот я уеду в москву станешь старостой,lapsha-na-ushah_115111151_orig_.jpg
2,не еш меня,lapsha-na-ushah_115111151_orig_.jpg
6,"когда отправили в армию, а армию на ядерную войну",perekrestitsya_106914788_orig_.jpg
6,когда в команде червячок,perekrestitsya_106914788_orig_.jpg
6,когда я нашол гавно ,perekrestitsya_106914788_orig_.jpg
6,учимся рисовать хуй,perekrestitsya_106914788_orig_.jpg
6,когда добавили акмаля в группу,perekrestitsya_106914788_orig_.jpg
6,когда увидел мамку мазура,perekrestitsya_106914788_orig_.jpg
6,иди нах,perekrestitsya_106914788_orig_.jpg
6,когда увидел рачёву,perekrestitsya_106914788_orig_.jpg
6,когда против меня руслан,perekrestitsya_106914788_orig_.jpg
6,когда нечаено сказа что ты атеист,perekrestitsya_106914788_orig_.jpg
6,когда увидел 31 ,perekrestitsya_106914788_orig_.jpg
6,когда начался ход противника,perekrestitsya_106914788_orig_.jpg
6,линия разреза,perekrestitsya_106914788_orig_.jpg
6,перед контрольной у ииины петровны,perekrestitsya_106914788_orig_.jpg
6,растёт не по дням а почесам ,perekrestitsya_106914788_orig_.jpg
6,когда рядом взорвался снаряд т92 ,perekrestitsya_106914788_orig_.jpg
7,"твоё лицо когда наташик говорит, что ты пупсяш",oy-nu-perestan_5584604_orig_.jpeg
7,"да перестань хотя нет, продолжай",oy-nu-perestan_5584604_orig_.jpeg
7,когда тебе нравится парень и он подмигнул тебе,oy-nu-perestan_5584604_orig_.jpeg
7,"майнкрафт говно! ух, какой я дерзкий!",oy-nu-perestan_5584604_orig_.jpeg
7, fuck you,oy-nu-perestan_5584604_orig_.jpeg
7,ребята)сматрите в небе сиськи,oy-nu-perestan_5584604_orig_.jpeg
7, мрр,oy-nu-perestan_5584604_orig_.jpeg
7, всем печенек,oy-nu-perestan_5584604_orig_.jpeg
7,"-ты такой красивый! -ой,ну перестань:)",oy-nu-perestan_5584604_orig_.jpeg
7,"ой, вы хотите деньги дать? ну да бросьте, у нас редизайн еще",oy-nu-perestan_5584604_orig_.jpeg
7,"ой, да отключись ты",oy-nu-perestan_5584604_orig_.jpeg
7,иди ты в малину ,templ_1338570229_orig_Gomer.jpg
7,марч где мои штаны,templ_1338570229_orig_Gomer.jpg
7, когда в официальной группе gwt рекламируют браузер амиго,templ_1338570229_orig_Gomer.jpg
7,bin im urlaub! nie wieder arbeit!!,templ_1338570229_orig_Gomer.jpg
7,"сказали,что я просто катаюсь на лошадках",templ_1338570229_orig_Gomer.jpg
7,когда противник слил бой,templ_1338570229_orig_Gomer.jpg
7,но у меня же была пара на королях,templ_1338570229_orig_Gomer.jpg
7,я гей я педик,templ_1338570229_orig_Gomer.jpg
7, где мои пончики!?,templ_1338570229_orig_Gomer.jpg
7,когда увидел явный return,templ_1338570229_orig_Gomer.jpg
7, когда девушка включила песню baby baby на 2 часа,templ_1338570229_orig_Gomer.jpg
7,"хотел лечь спать в 11 вечера, лег в 3 часа ночи",templ_1338570229_orig_Gomer.jpg
7,"то чувство, когда при мне кто-то включает песню ""на лабутенах""",templ_1338570229_orig_Gomer.jpg
7, артикул,templ_1338570229_orig_Gomer.jpg
7," когда не отправили комп в субботу, а оставили коммент на понедельник",templ_1338570229_orig_Gomer.jpg
7,нас ру в тапки а ты убирай,templ_1337537959_orig_Advice-Dog.jpg
7,пушь коммить,templ_1337537959_orig_Advice-Dog.jpg
7,работай зарабатывай,templ_1337537959_orig_Advice-Dog.jpg
7,ow но rt,templ_1337537959_orig_Advice-Dog.jpg
7,когда сказали что отправят на шаурму,templ_1337537959_orig_Advice-Dog.jpg
7,get rekt baby. saaaaaaneeeeeeeeeeesss!!!!!!,templ_1337537959_orig_Advice-Dog.jpg
7,я няшка!я милашка! а ти говно!,templ_1337537959_orig_Advice-Dog.jpg
7,скачивай прошивай,templ_1337537959_orig_Advice-Dog.jpg
7,хаю хай с вами гавгай,templ_1337537959_orig_Advice-Dog.jpg
7,sell soul for cash buy indulgences,templ_1337537959_orig_Advice-Dog.jpg
7,верный друг саня,templ_1337537959_orig_Advice-Dog.jpg
11,чивокуня ,templ_1349691760_orig_YAnukovich.jpg
11,сасайте лалки я жив,templ_1349691760_orig_YAnukovich.jpg
11,костя пидр так и знай! мне-то похер засирай!,templ_1349691760_orig_YAnukovich.jpg
11,вы знаете что сринкс говно!,templ_1349691760_orig_YAnukovich.jpg
11,мистер похер,templ_1349691760_orig_YAnukovich.jpg
11,однажды меня попросили выйти за дверь. но я не нашел дверь и вышел за пределы комнаты,templ_1349691760_orig_YAnukovich.jpg
11,меднес на максималках,templ_1349691760_orig_YAnukovich.jpg
11,физика хуизика (с) виктор янукович,templ_1349691760_orig_YAnukovich.jpg
11,ну типовый яник!,templ_1349691760_orig_YAnukovich.jpg
11,асталависта бейби,templ_1349691760_orig_YAnukovich.jpg
11,идите нахуй я вас не звал,templ_1349691760_orig_YAnukovich.jpg
11,"ну шо, дебилы? заждались? ",templ_1349691760_orig_YAnukovich.jpg
11,когда в стиме выпадают одинаковые карточки,templ_1343885789_orig_sashok.jpg
11,ну блинннн я вкс:го праиграл ааааааааа,templ_1343885789_orig_sashok.jpg
11,когда не успел прожать импульс,templ_1343885789_orig_sashok.jpg
11,ну как так то 0-3,templ_1343885789_orig_sashok.jpg
11,артура заберут в армию ,templ_1343885789_orig_sashok.jpg
11,радости нет .....радость ушла....всё хорошее что вы сделали для меня прошло !! .....радость ушла!!!!!,templ_1343885789_orig_sashok.jpg
11,то чувство когда бомж лучше чем гриша,templ_1343885789_orig_sashok.jpg
11,кокда не разрешили комп,templ_1343885789_orig_sashok.jpg
11,когда обещал сжечь дом и утопить в говне но очкуешь,templ_1343885789_orig_sashok.jpg
11,то чувство когда не пошла gta 5,templ_1343885789_orig_sashok.jpg
11,что делать с утра ,templ_1343885789_orig_sashok.jpg
11,ну почему компьютер не включается!?,templ_1343885789_orig_sashok.jpg
11,мee базар жох саган ,templ_1343885789_orig_sashok.jpg
11,азазазазаза затролили школьника ,trollface_orig_.jpg
11, гы гы гы гы,trollface_orig_.jpg
11,может хватит писать ерунду,trollface_orig_.jpg
11,"спать на спине вредно для легких ,на животе для кишечника ,на левой стороне для сердца ,на правой для печени. журнал ,,здоровье'' желает вам приятных снов",trollface_orig_.jpg
11,опанэр ,trollface_orig_.jpg
11,введи текстопанэр ,trollface_orig_.jpg
11,когда убил друга в стрелялках,trollface_orig_.jpg
11,лол ты лох бля аалах акбар!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 11!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,trollface_orig_.jpg
11,я не слоупок я просто медленая,templ_1326012081_orig_sloupok.jpg
11,добро пожаловать в псн,templ_1326012081_orig_sloupok.jpg
11,смс ? слишком сложнааааа,templ_1326012081_orig_sloupok.jpg
11,я пидопир,templ_1326012081_orig_sloupok.jpg
11,пацаны я реально быстр,templ_1326012081_orig_sloupok.jpg
11,пачаны рапа 9.2 вышла,templ_1326012081_orig_sloupok.jpg
11,лагает не андроид а денщик,templ_1326012081_orig_sloupok.jpg
11,my name is origin your have windows 7 idk that u alrd have windows 10,templ_1326012081_orig_sloupok.jpg
11,алло мчс,templ_1326012081_orig_sloupok.jpg
11, да у меня лаги бля,templ_1326012081_orig_sloupok.jpg
11,нормальный темп? ,templ_1326012081_orig_sloupok.jpg
11,шта какие продажи,templ_1326012081_orig_sloupok.jpg
11,ребята какие игры выбрали для ии?,templ_1326012081_orig_sloupok.jpg
11,локи го 2 на 2 я создал мы же друзья,templ_1326012081_orig_sloupok.jpg
11,пацаны там халявное мороженое,templ_1326012081_orig_sloupok.jpg
11, когда дали выходной,templ_1332266788_orig_spanch-bob.jpg
11,когда бандитос андрей вышел погулять,templ_1332266788_orig_spanch-bob.jpg
11,"пончики, пончики идите ко мне!",templ_1332266788_orig_spanch-bob.jpg
11,когда узнал что пакажут 3 сезон гравити фолз!!!!!!!!!!!!!!!,templ_1332266788_orig_spanch-bob.jpg
11,когда узнал что..................... погажут 3 сезон гравити фолз!!!!!!!!!!,templ_1332266788_orig_spanch-bob.jpg
11,когда дали диняг на bcl rp,templ_1332266788_orig_spanch-bob.jpg
11,осталось 10 дней!,templ_1332266788_orig_spanch-bob.jpg
11,дота дота доооооооооооооооооооооооооооооооооооооота ,templ_1332266788_orig_spanch-bob.jpg
11,когда мама разрешила купить чипсы,templ_1332266788_orig_spanch-bob.jpg
11, уррааа,templ_1332266788_orig_spanch-bob.jpg
11,ура! вышел губка боб 2,templ_1332266788_orig_spanch-bob.jpg
11,когда мама и папа ушли в гости...,templ_1332266788_orig_spanch-bob.jpg
7,"ой, ну перестань хотя ладно, продолжай",oy-nu-perestan_5584604_orig_.jpeg
7,"я не магу успакоитсаа памаг и,пжжжжжжж",oy-nu-perestan_5584604_orig_.jpeg
7,"кто-то:ты самая милая и красивая я:ой ну перестань мысли:""давай,давай продолжай""",oy-nu-perestan_5584604_orig_.jpeg
7,"когда юра сказал что ты ебучее уебище ой, ну перестань :3",oy-nu-perestan_5584604_orig_.jpeg
7,когда пользователь благодарит за помощь и поддержку,oy-nu-perestan_5584604_orig_.jpeg
7,где видосики без фирамира!,templ_1338570229_orig_Gomer.jpg
7,я всё просрал,templ_1337537959_orig_Advice-Dog.jpg
7,"воруй, убивай крестовые походы возвращай",templ_1337537959_orig_Advice-Dog.jpg
7,то чувство когда украл со стола котлетку,templ_1337537959_orig_Advice-Dog.jpg
7,верифай спесифай,templ_1337537959_orig_Advice-Dog.jpg
7,яяяяяяяяя всегда готов,templ_1337537959_orig_Advice-Dog.jpg
11,"дебил, б@ядь! ",templ_1349691760_orig_YAnukovich.jpg
11,шо черти опять просрали без меня?,templ_1349691760_orig_YAnukovich.jpg
11,каблукович всех спасет,templ_1349691760_orig_YAnukovich.jpg
11,как украина? хренова украина!,templ_1349691760_orig_YAnukovich.jpg
11,"тот неловкий момент, когда пиксельная игра стоит больше 1000 рублей",templ_1343885789_orig_sashok.jpg
11,когда мама напиздела что родится 2 сестры а родилось 2 брата,templ_1343885789_orig_sashok.jpg
11,все игрухи поди продал сукааа,templ_1343885789_orig_sashok.jpg
11,когда друг сказал го 1x1 и в кс выиграл его и твой kd был 100 до 1,trollface_orig_.jpg
11,ставте лайки кто тролил игроков в майнкрафте,trollface_orig_.jpg
11,ставте лайки кто тролил игроков,trollface_orig_.jpg
11,семёр 1133434434,trollface_orig_.jpg
11,смотри дильку и свинку и я счастлива!,trollface_orig_.jpg
11,mikesvb: берите клубнику на рассаду смотрите сколько цвета!,trollface_orig_.jpg
11,"пусть думают что будет 0,25 ставки но я то знаю что будет 0,00",trollface_orig_.jpg
11,игра прочитай слова наоборот/ хол теверп,trollface_orig_.jpg
11, 789,templ_1326012081_orig_sloupok.jpg
11, когда полоска спинкинга останавливаться возле арканы,templ_1332266788_orig_spanch-bob.jpg
11,"у меня, 26/06 днюхааааг",templ_1332266788_orig_spanch-bob.jpg
11,ее ,templ_1332266788_orig_spanch-bob.jpg
11,когда впервые пожелали доброго утра,templ_1332266788_orig_spanch-bob.jpg
19,50 дней отслужил! красавчик!,templ_1349195828_orig_Ty-chyo-ahuel.jpg
19,когда путин слушает речь лукашенко о мяся с картошкой,templ_1349195828_orig_Ty-chyo-ahuel.jpg
19,спокойной ночи саша,templ_1349195828_orig_Ty-chyo-ahuel.jpg
19,успешной работы над реализацией своих планов и идей,templ_1349195828_orig_Ty-chyo-ahuel.jpg
19,ну хочу и что поспорить,templ_1349195828_orig_Ty-chyo-ahuel.jpg
19,когда русские друзья просят привезти им бастурму из армении,templ_1349195828_orig_Ty-chyo-ahuel.jpg
19, яровая отсосала у всех хачей чурок нигеров и вигеров,templ_1349195828_orig_Ty-chyo-ahuel.jpg
19, яровая отсосала у всех хачей чурок и нигеров,templ_1349195828_orig_Ty-chyo-ahuel.jpg
19,"эхх артемка, артемка дурачок ты",templ_1349195828_orig_Ty-chyo-ahuel.jpg
19,"эхх артемка, артемка ",templ_1349195828_orig_Ty-chyo-ahuel.jpg
19,когда убил троих с ножа ,templ_1349195828_orig_Ty-chyo-ahuel.jpg
19,когда убил 3 с ножа ,templ_1349195828_orig_Ty-chyo-ahuel.jpg
18,понять и простить,templ_1343864206_orig_trollboromir.jpg
18, ох охр огр,templ_1343864206_orig_trollboromir.jpg
18,"дорогой,ты любишь меня? да, конечно",templ_1343864206_orig_trollboromir.jpg
18,то состояние когда олег помирится с ксюшей,templ_1343864206_orig_trollboromir.jpg
18,то состояние когда нечай меня простит,templ_1343864206_orig_trollboromir.jpg
18, от души,templ_1343864206_orig_trollboromir.jpg
18,"наса ненавидит огонь,из-за концепции:огонь в космосе убивает всех;по этому,всё,что они присылают сюда, горит очень плохо,за исключением личных вещей рика мартинеса.",templ_1343864206_orig_trollboromir.jpg
18,ни че не берет ,templ_1343864206_orig_trollboromir.jpg
17,чё? директор сказал что сегодня не надо на работу? но я уже приготовился!,templ_1315833045_orig_kOSHECHKA.jpg
17,с начальством не спорят !,templ_1315833045_orig_kOSHECHKA.jpg
17,я такой хороший что аж больно,templ_1315833045_orig_kOSHECHKA.jpg
17,стал агентом fbi значит вискас обеспечен,templ_1315833045_orig_kOSHECHKA.jpg
17,мур я прошол школу теперь нафиг институт,templ_1315833045_orig_kOSHECHKA.jpg
17,ты на выпускном ,templ_1315833045_orig_kOSHECHKA.jpg
17,ты мой кот обормот,templ_1315833045_orig_kOSHECHKA.jpg
17,кажется дело начинает приобретать серьезный оборот,templ_1315833045_orig_kOSHECHKA.jpg
17,ты поц! ,templ_1315833045_orig_kOSHECHKA.jpg
17,ща как уебу ,templ_1315833045_orig_kOSHECHKA.jpg
17,когда охота срать в шк,templ_1315833045_orig_kOSHECHKA.jpg
17,я кот админа ,templ_1315833045_orig_kOSHECHKA.jpg
17,hello i'm ,templ_1315833045_orig_kOSHECHKA.jpg
17,бухло? а что это?,templ_1315833045_orig_kOSHECHKA.jpg
17,а я жду и жду жду и жду,templ_1315833045_orig_kOSHECHKA.jpg
19, работать,templ_1349195828_orig_Ty-chyo-ahuel.jpg
19,"мистер пропер веселей порядок в мире в 2 раза быстрей, мистер пропер",templ_1349195828_orig_Ty-chyo-ahuel.jpg
19,ага не шпехались они,templ_1349195828_orig_Ty-chyo-ahuel.jpg
19,руський быдло пяздуй в турцию отдыхать),templ_1349195828_orig_Ty-chyo-ahuel.jpg
18,тролль нед старк ходор ты знахарь ? может вылечишь брана старка,templ_1343864206_orig_trollboromir.jpg
18,"когда вспомнил, как назвал боромира в своём переводе вк",templ_1343864206_orig_trollboromir.jpg
18,6 а сыныбы мықты ,templ_1343864206_orig_trollboromir.jpg
18, защитан,templ_1343864206_orig_trollboromir.jpg
18, сейчас уебу,templ_1343864206_orig_trollboromir.jpg
18,"когда узнал,что гермиона с роном. обломись ,крам!",templ_1343864206_orig_trollboromir.jpg
18,"когда узнал,что гермиона с роном, а до последнего верил,что она будет с гарри...",templ_1343864206_orig_trollboromir.jpg
18,когда всем поставил минус,templ_1343864206_orig_trollboromir.jpg
17, я один,templ_1315833045_orig_kOSHECHKA.jpg
30,"она насосала себе на шоколадку, а ты чего добился в жизни?",templ_1348691621_orig_Nelzya-prosto-tak.jpg
30,нельзя стродать хернёй,templ_1348691621_orig_Nelzya-prosto-tak.jpg
30,"игорюшка, с днюшкой тя !!! твоя тёща",templ_1348691621_orig_Nelzya-prosto-tak.jpg
30,держи шоколадку и не грусти :3,templ_1348691621_orig_Nelzya-prosto-tak.jpg
30, обалденный пирог,templ_1348691621_orig_Nelzya-prosto-tak.jpg
30, классный салатец,templ_1348691621_orig_Nelzya-prosto-tak.jpg
30,приятного аппетита,templ_1348691621_orig_Nelzya-prosto-tak.jpg
30,"o, kurwa ",templ_1348691621_orig_Nelzya-prosto-tak.jpg
30,"нельзя просто так взять и прожить день, не сожрав какую-нибудь вкусняшку))0)",templ_1348691621_orig_Nelzya-prosto-tak.jpg
30,"настя, когда получила шоколадку ",templ_1348691621_orig_Nelzya-prosto-tak.jpg
30,хочешь шоколадку ?,templ_1348691621_orig_Nelzya-prosto-tak.jpg
30,наша саша не виновата что у неё шоколадная зависимость,templ_1348691621_orig_Nelzya-prosto-tak.jpg
30, когда мешают худеть,templ_1348691621_orig_Nelzya-prosto-tak.jpg
29,"твоё лицо когда ты понемаешь что если вы проиграете вы пойдёте не домой, а на*уй.",templ_1343630346_orig_LOL.jpg
29,никитка маленькая пипка!,templ_1343630346_orig_LOL.jpg
29,когда джахпар кидает пакет воды с окна,templ_1343630346_orig_LOL.jpg
29,когда твоя девушка играет в тиме против тебя и рачит111111!!1!11111,templ_1343630346_orig_LOL.jpg
29,сосуля! блеать!,templ_1343630346_orig_LOL.jpg
29,хихи я обосрался,templ_1343630346_orig_LOL.jpg
29, лол,templ_1343630346_orig_LOL.jpg
28,я твой радио песня ставил!,templ_1315832786_orig_airsoft.jpg
28,"в соседнее село на дискотеку, у меня фанатека",templ_1315832786_orig_airsoft.jpg
28, бэкенд подкачан,templ_1315832786_orig_airsoft.jpg
28,твоє лице коли прийшов з армії до ані свататись,templ_1315832786_orig_airsoft.jpg
28,ангелина за тобой выехали!11,templ_1315832786_orig_airsoft.jpg
28, та я твой рот на абарот,templ_1315832786_orig_airsoft.jpg
28,я ашот я тебя нагну на хр вр,templ_1315832786_orig_airsoft.jpg
28,я на 9 мая капитан армения,templ_1315832786_orig_airsoft.jpg
28,"щащлык, хванчкара нэдорого",templ_1315832786_orig_airsoft.jpg
28,я твой крым предложил отобрать ,templ_1315832786_orig_airsoft.jpg
28,я твой аврал проспал,templ_1315832786_orig_airsoft.jpg
28,без трусов зато с усами,templ_1315832786_orig_airsoft.jpg
28,гыг бек и пули нет,templ_1315832786_orig_airsoft.jpg
28,ашот адидасович,templ_1315832786_orig_airsoft.jpg
28,яйки висяйки,templ_1315832786_orig_airsoft.jpg
27,git rebase --pios,templ_1325504410_orig_chak-norris.jpg
27,git rebase -pios,templ_1325504410_orig_chak-norris.jpg
27,чак на самом деле переводится как калян,templ_1325504410_orig_chak-norris.jpg
27,ты якийсь нервний выйды покуры,templ_1325504410_orig_chak-norris.jpg
27,да что вы знаете о терпении?,templ_1325504410_orig_chak-norris.jpg
27,ну я забрал и что дальше?,templ_1325504410_orig_chak-norris.jpg
27,проверим подготовку дрищи сколько раз отожмешься?,templ_1325504410_orig_chak-norris.jpg
27,you are the best !,templ_1325504410_orig_chak-norris.jpg
27,не будешь если пиво умрёшь в 40 лет,templ_1325504410_orig_chak-norris.jpg
27,ты очень крут ,templ_1325504410_orig_chak-norris.jpg
27,парни потише юля по скайпу говорит,templ_1325504410_orig_chak-norris.jpg
27,"юля по скайпу говорит, так что парни потише",templ_1325504410_orig_chak-norris.jpg
26,их розыскивает милиция ,templ_1332072797_orig_Guf.jpg
26,"гуф считает, что виктор янукович сдох",templ_1332072797_orig_Guf.jpg
26,то чувство когда увидел аву данила,templ_1332072797_orig_Guf.jpg
26,когда белковой стало холодно че бля?,templ_1332072797_orig_Guf.jpg
26,все роутеры asus,templ_1332072797_orig_Guf.jpg
26,"сначала исчез я, потом - горбачев, за ним - янукович... не многовато ли?",templ_1332072797_orig_Guf.jpg
26,"маленький мальчик играл с автоматом, первою жертвой стал леша долматов",templ_1332072797_orig_Guf.jpg
26,гуф умер ,templ_1332072797_orig_Guf.jpg
26,сегодня завтра было вчера а еще вчера было завтра,templ_1332072797_orig_Guf.jpg
30,бля просто картинкой всё сказанно ,templ_1348691621_orig_Nelzya-prosto-tak.jpg
30,ахуеть шеколад,templ_1348691621_orig_Nelzya-prosto-tak.jpg
30,я дам тебе эту шоколадку но сначала ты мне отсосешь,templ_1348691621_orig_Nelzya-prosto-tak.jpg
29,тиск идеальный паблик,templ_1343630346_orig_LOL.jpg
29,"rjulf gjybvftim, xnj yfgbcfk yt yf njv zpsrt!",templ_1343630346_orig_LOL.jpg
29,да пизда,templ_1343630346_orig_LOL.jpg
29,хуй на ,templ_1343630346_orig_LOL.jpg
29,когда сделал рампагу на киберспортсменах ,templ_1343630346_orig_LOL.jpg
29,попал тёма...,templ_1343630346_orig_LOL.jpg
29,радости полные штаны ,templ_1343630346_orig_LOL.jpg
29,крутите барабан..... ,templ_1343630346_orig_LOL.jpg
29,пизда еб хренов,templ_1343630346_orig_LOL.jpg
28,не снимайте пружину это для того чтобы не воняла и мухи не залетали мухи вонь,templ_1315832786_orig_airsoft.jpg
27," за оскорбительный коментарий, можно получить в жбан!",templ_1325504410_orig_chak-norris.jpg
27,повседневная дрочка вот залог моего успеха,templ_1325504410_orig_chak-norris.jpg
27,я ебал свою левую руку,templ_1325504410_orig_chak-norris.jpg
27,я чак норрис а чего в жизни добился ты?,templ_1325504410_orig_chak-norris.jpg
26,я гуф на переводе будет я лох,templ_1332072797_orig_Guf.jpg
26,"леху с чс вытащи,а?",templ_1332072797_orig_Guf.jpg
26,надеюсь сынок не узнает от папы что это за певец,templ_1332072797_orig_Guf.jpg
26,тема надеюсь не расскажешь мирону что поет эта личность,templ_1332072797_orig_Guf.jpg
26,надеюсь папа не расскажет мирону что поет эта личность,templ_1332072797_orig_Guf.jpg
26,тя чё уебать? ,templ_1332072797_orig_Guf.jpg
26,когда лаймончик фристайлит в доте,templ_1332072797_orig_Guf.jpg
45,мой дорогой киндер,templ_1348631974_orig_Ofigela.jpg
45,такой большой ,templ_1348631974_orig_Ofigela.jpg
45,мадина онлайн и не пишет,templ_1348631974_orig_Ofigela.jpg
45,"когда поняла,что туалетная бугама закончилась",templ_1348631974_orig_Ofigela.jpg
45,лицо вари какда увидела надпись что она ревнует,templ_1348631974_orig_Ofigela.jpg
45,когда увидела у черкасовых тортик,templ_1348631974_orig_Ofigela.jpg
45,їбать в него член,templ_1348631974_orig_Ofigela.jpg
45,ну я же пришеееееееееееееееееел,templ_1348631974_orig_Ofigela.jpg
45, усника она врёт,templ_1348631974_orig_Ofigela.jpg
45,когда увидел цены на шаверму,templ_1348631974_orig_Ofigela.jpg
45,когда ты тащил и вконце збили счёт,templ_1348631974_orig_Ofigela.jpg
